#This is a tab-delimited file. Additional Documentation can be found at http://www.mothur.org/wiki/MIMarks_Data_Packages.																		
#Please fill all the required fields indicated with '*'																		
#Unknown or inapplicable fields can be assigned NA value.																		
#You may add extra custom fields to this template. Make sure all the fields are separated by tabs.																		
#You may remove any fields not required (marked with '*'). Make sure all the fields are separated by tabs.																		
#You can edit this template using Microsoft Excel or any other editor. But while saving the file please make sure to save them as 'TAB-DELIMITED' TEXT FILE.																		
#Environmental:MIMARKS.specimen.host-associated.4.0																		
*sample_name	*organism	*collection_date	*biome	*feature	*material	*geo_loc_name	*lat_lon	*title	*seq_methods	samp_mat_process	*host	chem_administration	diet	genotype	samp_store_temp	sex	exp_day	mouse_id
VancStrep_m7249_d41	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7249 that received Vancomycin and Streptomycin on day 41 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	41	VancStrep_m7249
VancStrep_m7249_d46	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7249 that received Vancomycin and Streptomycin on day 46 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	46	VancStrep_m7249
VancStrep_m7249_d69	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7249 that received Vancomycin and Streptomycin on day 69 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	69	VancStrep_m7249
VancStrep_m7249_d70	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7249 that received Vancomycin and Streptomycin on day 70 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	70	VancStrep_m7249
VancStrep_m7249_dneg8	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7249 that received Vancomycin and Streptomycin on day -8 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	-8	VancStrep_m7249
VancStrep_m7250_d0	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7250 that received Vancomycin and Streptomycin on day 0 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	0	VancStrep_m7250
VancStrep_m7250_d21	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7250 that received Vancomycin and Streptomycin on day 21 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	21	VancStrep_m7250
VancStrep_m7250_d25	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7250 that received Vancomycin and Streptomycin on day 25 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	25	VancStrep_m7250
VancStrep_m7250_d41	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7250 that received Vancomycin and Streptomycin on day 41 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	41	VancStrep_m7250
VancStrep_m7250_d46	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7250 that received Vancomycin and Streptomycin on day 46 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	46	VancStrep_m7250
VancStrep_m7250_d69	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7250 that received Vancomycin and Streptomycin on day 69 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	69	VancStrep_m7250
VancStrep_m7250_d70	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7250 that received Vancomycin and Streptomycin on day 70 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	70	VancStrep_m7250
VancStrep_m7250_dneg8	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7250 that received Vancomycin and Streptomycin on day -8 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	-8	VancStrep_m7250
VancStrep_m7251_d0	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7251 that received Vancomycin and Streptomycin on day 0 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	0	VancStrep_m7251
VancStrep_m7251_d21	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7251 that received Vancomycin and Streptomycin on day 21 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	21	VancStrep_m7251
VancStrep_m7251_d25	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7251 that received Vancomycin and Streptomycin on day 25 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	25	VancStrep_m7251
VancStrep_m7251_d41	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7251 that received Vancomycin and Streptomycin on day 41 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	41	VancStrep_m7251
VancStrep_m7251_d46	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7251 that received Vancomycin and Streptomycin on day 46 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	46	VancStrep_m7251
VancStrep_m7251_d69	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7251 that received Vancomycin and Streptomycin on day 69 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	69	VancStrep_m7251
VancStrep_m7251_d70	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7251 that received Vancomycin and Streptomycin on day 70 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	70	VancStrep_m7251
VancStrep_m7251_dneg8	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7251 that received Vancomycin and Streptomycin on day -8 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	-8	VancStrep_m7251
VancStrep_m7252_d0	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7252 that received Vancomycin and Streptomycin on day 0 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	0	VancStrep_m7252
VancStrep_m7252_d21	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7252 that received Vancomycin and Streptomycin on day 21 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	21	VancStrep_m7252
VancStrep_m7252_d25	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7252 that received Vancomycin and Streptomycin on day 25 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	25	VancStrep_m7252
VancStrep_m7252_d41	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7252 that received Vancomycin and Streptomycin on day 41 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	41	VancStrep_m7252
VancStrep_m7252_d46	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7252 that received Vancomycin and Streptomycin on day 46 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	46	VancStrep_m7252
VancStrep_m7252_d69	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7252 that received Vancomycin and Streptomycin on day 69 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	69	VancStrep_m7252
VancStrep_m7252_d70	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7252 that received Vancomycin and Streptomycin on day 70 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	70	VancStrep_m7252
VancStrep_m7252_dneg8	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7252 that received Vancomycin and Streptomycin on day -8 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	-8	VancStrep_m7252
VancStrep_m7253_d0	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7253 that received Vancomycin and Streptomycin on day 0 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	0	VancStrep_m7253
VancStrep_m7253_d21	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7253 that received Vancomycin and Streptomycin on day 21 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	21	VancStrep_m7253
VancStrep_m7253_d25	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7253 that received Vancomycin and Streptomycin on day 25 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	25	VancStrep_m7253
VancStrep_m7253_d41	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7253 that received Vancomycin and Streptomycin on day 41 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	41	VancStrep_m7253
VancStrep_m7253_d46	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7253 that received Vancomycin and Streptomycin on day 46 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	46	VancStrep_m7253
VancStrep_m7253_d69	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7253 that received Vancomycin and Streptomycin on day 69 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	69	VancStrep_m7253
VancStrep_m7253_d70	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7253 that received Vancomycin and Streptomycin on day 70 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	70	VancStrep_m7253
VancStrep_m7253_dneg8	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7253 that received Vancomycin and Streptomycin on day -8 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	-8	VancStrep_m7253
Vanc_NT1_d0	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Vanc_NT1 that received Vancomycin on day 0 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc	LabDiet 5001	C57BL/6	-80 C	male	0	Vanc_NT1
Vanc_NT1_d45	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Vanc_NT1 that received Vancomycin on day 45 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc	LabDiet 5001	C57BL/6	-80 C	male	45	Vanc_NT1
Vanc_NT1_d47	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Vanc_NT1 that received Vancomycin on day 47 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc	LabDiet 5001	C57BL/6	-80 C	male	47	Vanc_NT1
Vanc_NT1_d5	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Vanc_NT1 that received Vancomycin on day 5 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc	LabDiet 5001	C57BL/6	-80 C	male	5	Vanc_NT1
Vanc_NT1_d69	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Vanc_NT1 that received Vancomycin on day 69 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc	LabDiet 5001	C57BL/6	-80 C	male	69	Vanc_NT1
Vanc_NT1_d74	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Vanc_NT1 that received Vancomycin on day 74 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc	LabDiet 5001	C57BL/6	-80 C	male	74	Vanc_NT1
Vanc_NT1_dneg7	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Vanc_NT1 that received Vancomycin on day -7 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc	LabDiet 5001	C57BL/6	-80 C	male	-7	Vanc_NT1
Vanc_NT2_d0	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Vanc_NT2 that received Vancomycin on day 0 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc	LabDiet 5001	C57BL/6	-80 C	male	0	Vanc_NT2
Vanc_NT2_d45	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Vanc_NT2 that received Vancomycin on day 45 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc	LabDiet 5001	C57BL/6	-80 C	male	45	Vanc_NT2
Vanc_NT2_d47	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Vanc_NT2 that received Vancomycin on day 47 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc	LabDiet 5001	C57BL/6	-80 C	male	47	Vanc_NT2
Vanc_NT2_d5	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Vanc_NT2 that received Vancomycin on day 5 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc	LabDiet 5001	C57BL/6	-80 C	male	5	Vanc_NT2
Vanc_NT2_d69	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Vanc_NT2 that received Vancomycin on day 69 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc	LabDiet 5001	C57BL/6	-80 C	male	69	Vanc_NT2
Vanc_NT2_d74	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Vanc_NT2 that received Vancomycin on day 74 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc	LabDiet 5001	C57BL/6	-80 C	male	74	Vanc_NT2
Vanc_NT2_dneg7	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Vanc_NT2 that received Vancomycin on day -7 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc	LabDiet 5001	C57BL/6	-80 C	male	-7	Vanc_NT2
Vanc_NT3_d0	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Vanc_NT3 that received Vancomycin on day 0 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc	LabDiet 5001	C57BL/6	-80 C	male	0	Vanc_NT3
Vanc_NT3_d45	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Vanc_NT3 that received Vancomycin on day 45 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc	LabDiet 5001	C57BL/6	-80 C	male	45	Vanc_NT3
Vanc_NT3_d47	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Vanc_NT3 that received Vancomycin on day 47 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc	LabDiet 5001	C57BL/6	-80 C	male	47	Vanc_NT3
Vanc_NT3_d5	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Vanc_NT3 that received Vancomycin on day 5 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc	LabDiet 5001	C57BL/6	-80 C	male	5	Vanc_NT3
Vanc_NT3_d69	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Vanc_NT3 that received Vancomycin on day 69 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc	LabDiet 5001	C57BL/6	-80 C	male	69	Vanc_NT3
Vanc_NT3_d74	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Vanc_NT3 that received Vancomycin on day 74 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc	LabDiet 5001	C57BL/6	-80 C	male	74	Vanc_NT3
Vanc_NT3_dneg7	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Vanc_NT3 that received Vancomycin on day -7 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc	LabDiet 5001	C57BL/6	-80 C	male	-7	Vanc_NT3
control_mock2	sythetic metagenome	NA	mock community	genomic DNA	genomic DNA	USA: Michigan: Ann Arbor	NA	Mock community sample 2	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	NA	NA	NA	LabDiet 5001	NA	-20 C	NA	NA	NA
control_mock3	sythetic metagenome	NA	mock community	genomic DNA	genomic DNA	USA: Michigan: Ann Arbor	NA	Mock community sample 3	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	NA	NA	NA	LabDiet 5001	NA	-20 C	NA	NA	NA
